Column1,X,date,year,day,hhmmss,pixel_number,BH_Block,BH_Vine,BH_Leaf,round,E,A,Ci,gsw,Fv.Fm,Leaf_wp_bar,Stem_wp_bar,Leak,wrong_vine,Tleaf,leaf_temp_C
3284,2170,8/20/2019,2019,232,1:05:23 PM,45,B3_R2,4,2,4,0.007461117,15.77758065,263.7736274,0.269600641,0.814224199,NA,NA,NA,NA,NA,NA
3285,2171,8/20/2019,2019,232,4:26:58 PM,45,B3_R2,4,2,5,0.006821315,14.93353544,251.6987493,0.225556034,0.820766037,NA,NA,NA,NA,NA,NA
3306,2192,8/20/2019,2019,232,8:43:25 AM,45,B3_R2,6,2,2,0.004129572,12.76518184,302.7866646,0.301099701,0.814224199,NA,NA,NA,NA,NA,NA
3307,2193,8/20/2019,2019,232,10:50:58 AM,45,B3_R2,6,2,3,0.006273685,16.82711594,269.5681439,0.298095495,0.820766037,NA,NA,NA,NA,NA,NA
3308,2194,8/20/2019,2019,232,12:59:55 PM,45,B3_R2,6,2,4,0.010607776,23.8158243,262.4629986,0.456078879,0.814224199,NA,NA,NA,NA,NA,NA
3309,2195,8/20/2019,2019,232,4:22:35 PM,45,B3_R2,6,2,5,0.009272425,14.84493671,284.4978899,0.330845876,0.820766037,NA,NA,NA,NA,NA,NA
3318,2204,8/20/2019,2019,232,9:02:35 AM,54,B3_R3,1,2,2,0.006640647,11.99451968,321.0731555,0.404164945,0.820766037,NA,NA,NA,NA,NA,NA
3319,2205,8/20/2019,2019,232,11:29:25 AM,54,B3_R3,1,2,3,0.009490346,17.11647687,288.4084937,0.404994136,0.814224199,NA,NA,NA,NA,NA,NA
3320,2206,8/20/2019,2019,232,1:23:53 PM,54,B3_R3,1,2,4,0.00958494,17.38100465,285.7360442,0.39917819,0.820766037,NA,NA,NA,NA,NA,NA
3321,2207,8/20/2019,2019,232,4:57:38 PM,54,B3_R3,1,2,5,0.00773938,15.42006387,289.719209,0.350311336,0.814224199,NA,NA,NA,NA,NA,NA
3342,2228,8/20/2019,2019,232,8:57:24 AM,54,B3_R3,3,2,2,0.004595704,13.22885511,303.2055351,0.320044698,0.820766037,NA,NA,NA,NA,NA,NA
3343,2229,8/20/2019,2019,232,11:22:54 AM,54,B3_R3,3,2,3,0.01037952,19.71492959,289.0573872,0.493472775,0.814224199,NA,NA,NA,NA,NA,NA
3344,2230,8/20/2019,2019,232,1:19:55 PM,54,B3_R3,3,2,4,0.009700043,18.76384186,277.7850987,0.401494586,0.820766037,NA,NA,NA,NA,NA,NA
3345,2231,8/20/2019,2019,232,4:51:01 PM,54,B3_R3,3,2,5,0.006906034,15.80207609,274.8068828,0.297803101,0.814224199,NA,NA,NA,NA,NA,NA
3366,2252,8/20/2019,2019,232,8:51:05 AM,54,B3_R3,5,2,2,0.003005,14.39354901,249.2806983,0.193484648,0.820766037,NA,NA,NA,NA,NA,NA
3367,2253,8/20/2019,2019,232,11:16:32 AM,54,B3_R3,5,2,3,0.006504946,14.37138812,283.4989151,0.291110034,0.814224199,NA,NA,NA,NA,NA,NA
3368,2254,8/20/2019,2019,232,1:14:14 PM,54,B3_R3,5,2,4,0.010303308,21.25314667,269.8889098,0.427042412,0.820766037,NA,NA,NA,NA,NA,NA
3369,2255,8/20/2019,2019,232,4:45:48 PM,54,B3_R3,5,2,5,0.008510889,20.12056835,275.4951688,0.411460384,0.814224199,NA,NA,NA,NA,NA,NA
3390,2276,8/20/2019,2019,232,8:44:05 AM,34,B1_R2,1,3,2,0.003579426,15.40233967,269.3749357,0.251979545,0.820766037,NA,NA,NA,NA,NA,NA
3391,2277,8/20/2019,2019,232,11:10:25 AM,34,B1_R2,1,3,3,0.006322451,16.50592683,252.5890865,0.249588036,0.814224199,NA,NA,NA,NA,NA,NA
3392,2278,8/20/2019,2019,232,1:07:35 PM,34,B1_R2,1,3,4,0.006902051,15.89531794,256.0863423,0.249842723,0.820766037,NA,NA,NA,NA,NA,NA
3393,2279,8/20/2019,2019,232,4:39:38 PM,34,B1_R2,1,3,5,0.004545622,13.14212103,222.1026715,0.149663364,0.814224199,NA,NA,NA,NA,NA,NA
3426,2312,8/20/2019,2019,232,8:40:07 AM,34,B1_R2,4,3,2,0.003140901,15.2459151,251.5874597,0.210860597,0.820766037,NA,NA,NA,NA,NA,NA
3427,2313,8/20/2019,2019,232,11:05:04 AM,34,B1_R2,4,3,3,0.008601674,19.17953922,280.8837959,0.413948062,0.814224199,NA,NA,NA,NA,NA,NA
3428,2314,8/20/2019,2019,232,1:03:22 PM,34,B1_R2,4,3,4,0.006088403,17.51551281,231.6531958,0.224000261,0.820766037,NA,NA,NA,NA,NA,NA
3429,2315,8/20/2019,2019,232,4:34:32 PM,34,B1_R2,4,3,5,0.004800964,14.20355767,214.5796313,0.15541434,0.814224199,NA,NA,NA,NA,NA,NA
3438,2324,8/20/2019,2019,232,8:36:37 AM,34,B1_R2,5,3,2,0.003525655,15.82465636,265.7086818,0.251217989,0.820766037,NA,NA,NA,NA,NA,NA
3439,2325,8/20/2019,2019,232,10:59:49 AM,34,B1_R2,5,3,3,0.007980704,19.22835232,273.4527455,0.376750918,0.814224199,NA,NA,NA,NA,NA,NA
3440,2326,8/20/2019,2019,232,12:58:01 PM,34,B1_R2,5,3,4,0.010877971,21.57441396,270.2001912,0.444242241,0.820766037,NA,NA,NA,NA,NA,NA
3441,2327,8/20/2019,2019,232,4:27:10 PM,34,B1_R2,5,3,5,0.00710261,17.60976873,255.3088272,0.279325708,0.814224199,NA,NA,NA,NA,NA,NA
3475,2361,8/20/2019,2019,232,9:15:28 AM,55,B1_R3,2,3,2,0.003582852,12.05707515,267.8461495,0.189606596,0.814224199,NA,NA,NA,NA,NA,NA
3476,2362,8/20/2019,2019,232,11:14:03 AM,55,B1_R3,2,3,3,0.002619075,11.77263354,194.4159112,0.107970974,0.820766037,NA,NA,NA,NA,NA,NA
3477,2363,8/20/2019,2019,232,1:33:58 PM,55,B1_R3,2,3,4,0.005519461,13.65063066,253.2487967,0.200863071,0.814224199,NA,NA,NA,NA,NA,NA
3478,2364,8/20/2019,2019,232,4:48:26 PM,55,B1_R3,2,3,5,0.00531379,13.05178031,246.5745716,0.180513134,0.820766037,NA,NA,NA,NA,NA,NA
3487,2373,8/20/2019,2019,232,9:10:07 AM,55,B1_R3,3,3,2,0.002324967,11.31980113,237.7484513,0.134207976,0.814224199,NA,NA,NA,NA,NA,NA
3488,2374,8/20/2019,2019,232,11:10:10 AM,55,B1_R3,3,3,3,0.005100017,15.48614984,245.7467964,0.213970651,0.820766037,NA,NA,NA,NA,NA,NA
3489,2375,8/20/2019,2019,232,1:27:56 PM,55,B1_R3,3,3,4,0.004558665,13.51065064,224.9765023,0.157080204,0.814224199,NA,NA,NA,NA,NA,NA
3490,2376,8/20/2019,2019,232,4:44:18 PM,55,B1_R3,3,3,5,0.01019629,21.079098,265.7579308,0.404727732,0.820766037,NA,NA,NA,NA,NA,NA
3523,2409,8/20/2019,2019,232,9:05:33 AM,55,B1_R3,6,3,2,0.001401159,8.373020577,204.2879834,0.077233558,0.814224199,NA,NA,NA,NA,NA,NA
3524,2410,8/20/2019,2019,232,11:05:34 AM,55,B1_R3,6,3,3,0.001932665,11.03539226,132.7132388,0.074146588,0.820766037,NA,NA,NA,NA,NA,NA
3525,2411,8/20/2019,2019,232,1:22:06 PM,55,B1_R3,6,3,4,0.005803895,13.51437436,247.0981202,0.190354272,0.814224199,NA,NA,NA,NA,NA,NA
3526,2412,8/20/2019,2019,232,4:40:23 PM,55,B1_R3,6,3,5,0.005736804,12.76033568,256.0772573,0.192841605,0.820766037,NA,NA,NA,NA,NA,NA
3535,2421,8/20/2019,2019,232,9:25:39 AM,67,B1_R4,1,3,2,0.002785262,12.74070448,241.7642351,0.158799756,0.820766037,NA,NA,NA,NA,NA,NA
3536,2422,8/20/2019,2019,232,11:53:17 AM,67,B1_R4,1,3,3,0.006023694,14.13651132,257.4295315,0.218702165,0.814224199,NA,NA,NA,NA,NA,NA
3537,2423,8/20/2019,2019,232,1:44:59 PM,67,B1_R4,1,3,4,0.008014098,18.15467463,258.0039802,0.301637021,0.820766037,NA,NA,NA,NA,NA,NA
3538,2424,8/20/2019,2019,232,5:18:36 PM,67,B1_R4,1,3,5,0.003069532,10.55115224,192.1057967,0.096331566,0.814224199,NA,NA,NA,NA,NA,NA
3571,2457,8/20/2019,2019,232,9:21:26 AM,67,B1_R4,4,3,2,0.002652881,11.34664143,254.8564808,0.154569208,0.820766037,NA,NA,NA,NA,NA,NA
3572,2458,8/20/2019,2019,232,11:46:58 AM,67,B1_R4,4,3,3,0.008032727,18.40376998,254.7329255,0.297433858,0.814224199,NA,NA,NA,NA,NA,NA
3573,2459,8/20/2019,2019,232,1:41:02 PM,67,B1_R4,4,3,4,0.006565151,16.21885365,247.6557521,0.236027776,0.820766037,NA,NA,NA,NA,NA,NA
3574,2460,8/20/2019,2019,232,5:12:03 PM,67,B1_R4,4,3,5,0.005662574,13.82684097,257.9551507,0.212672662,0.814224199,NA,NA,NA,NA,NA,NA
3595,2481,8/20/2019,2019,232,9:16:45 AM,67,B1_R4,6,3,2,0.002400038,11.91919989,236.0705508,0.14041854,0.820766037,NA,NA,NA,NA,NA,NA
3596,2482,8/20/2019,2019,232,11:40:40 AM,67,B1_R4,6,3,3,0.00681541,16.23867684,246.324985,0.234937033,0.814224199,NA,NA,NA,NA,NA,NA
3597,2483,8/20/2019,2019,232,1:35:35 PM,67,B1_R4,6,3,4,0.005927699,16.30386982,232.6332751,0.208251167,0.820766037,NA,NA,NA,NA,NA,NA
3598,2484,8/20/2019,2019,232,5:07:57 PM,67,B1_R4,6,3,5,0.00570239,15.64731184,240.316186,0.210199541,0.814224199,NA,NA,NA,NA,NA,NA
3619,2505,8/20/2019,2019,232,8:29:38 AM,23,B2_R1,2,3,2,0.0056674,11.64816162,350.5681854,0.757251827,0.820766037,NA,NA,NA,NA,NA,NA
3620,2506,8/20/2019,2019,232,10:51:58 AM,23,B2_R1,2,3,3,0.00814895,18.7961526,286.4415098,0.428418366,0.814224199,NA,NA,NA,NA,NA,NA
3621,2507,8/20/2019,2019,232,12:48:54 PM,23,B2_R1,2,3,4,0.007719262,14.80680067,285.9937538,0.31956544,0.820766037,NA,NA,NA,NA,NA,NA
3622,2508,8/20/2019,2019,232,4:19:06 PM,23,B2_R1,2,3,5,0.007234197,15.92109837,265.0270911,0.274100899,0.814224199,NA,NA,NA,NA,NA,NA
3643,2529,8/20/2019,2019,232,8:23:00 AM,23,B2_R1,4,3,2,0.003090329,7.904136587,332.6921508,0.26817309,0.820766037,NA,NA,NA,NA,NA,NA
3644,2530,8/20/2019,2019,232,10:46:19 AM,23,B2_R1,4,3,3,0.007964215,15.85583585,296.874911,0.398626855,0.814224199,NA,NA,NA,NA,NA,NA
3645,2531,8/20/2019,2019,232,12:43:47 PM,23,B2_R1,4,3,4,0.007895955,18.4560966,261.0973899,0.315775666,0.820766037,NA,NA,NA,NA,NA,NA
3646,2532,8/20/2019,2019,232,4:13:09 PM,23,B2_R1,4,3,5,0.007045553,12.51415552,298.1742106,0.303500138,0.814224199,NA,NA,NA,NA,NA,NA
3667,2553,8/20/2019,2019,232,8:12:13 AM,23,B2_R1,6,3,2,0.00667529,15.44515696,324.5953056,0.594264701,0.820766037,NA,NA,NA,NA,NA,NA
3668,2554,8/20/2019,2019,232,10:39:15 AM,23,B2_R1,6,3,3,0.008818453,22.88413777,279.7305755,0.512235393,0.814224199,NA,NA,NA,NA,NA,NA
3669,2555,8/20/2019,2019,232,12:39:35 PM,23,B2_R1,6,3,4,0.007777349,19.46424809,257.5805756,0.323576002,0.820766037,NA,NA,NA,NA,NA,NA
3670,2556,8/20/2019,2019,232,4:05:46 PM,23,B2_R1,6,3,5,0.006907039,15.80783653,286.8014304,0.34052685,0.814224199,NA,NA,NA,NA,NA,NA
3679,2565,8/20/2019,2019,232,8:34:17 AM,35,B2_R2,1,3,2,0.004720271,14.04047806,301.7106314,0.338199558,0.814224199,NA,NA,NA,NA,NA,NA
3680,2566,8/20/2019,2019,232,10:45:50 AM,35,B2_R2,1,3,3,0.005021913,14.28167192,262.2659638,0.225250111,0.820766037,NA,NA,NA,NA,NA,NA
3681,2567,8/20/2019,2019,232,12:53:34 PM,35,B2_R2,1,3,4,0.009276602,18.0093755,273.7442157,0.359988281,0.814224199,NA,NA,NA,NA,NA,NA
3682,2568,8/20/2019,2019,232,4:17:06 PM,35,B2_R2,1,3,5,0.007954415,16.23501031,251.6646456,0.251593362,0.820766037,NA,NA,NA,NA,NA,NA
3715,2601,8/20/2019,2019,232,8:24:02 AM,35,B2_R2,4,3,2,0.011692781,7.805097565,373.5915592,2.554308219,0.814224199,NA,NA,NA,NA,NA,NA
3716,2602,8/20/2019,2019,232,10:40:16 AM,35,B2_R2,4,3,3,0.005374117,12.839481,288.6388463,0.264437544,0.820766037,NA,NA,NA,NA,NA,NA
3717,2603,8/20/2019,2019,232,12:47:13 PM,35,B2_R2,4,3,4,0.009120258,19.40721427,261.0655979,0.342748775,0.814224199,NA,NA,NA,NA,NA,NA
3718,2604,8/20/2019,2019,232,4:13:14 PM,35,B2_R2,4,3,5,0.002228791,6.694201753,186.3119572,0.058064329,0.820766037,NA,NA,NA,NA,NA,NA
3739,2625,8/20/2019,2019,232,8:16:07 AM,35,B2_R2,6,3,2,0.003331366,15.30017493,272.8994746,0.258012555,0.814224199,NA,NA,NA,NA,NA,NA
3740,2626,8/20/2019,2019,232,10:36:31 AM,35,B2_R2,6,3,3,0.006400609,18.3234088,276.0713369,0.353709857,0.820766037,NA,NA,NA,NA,NA,NA
3741,2627,8/20/2019,2019,232,12:41:03 PM,35,B2_R2,6,3,4,0.008614343,18.52982357,274.975943,0.37111254,0.814224199,NA,NA,NA,NA,NA,NA
3742,2628,8/20/2019,2019,232,4:08:04 PM,35,B2_R2,6,3,5,0.0117459,20.58318514,277.96336,0.463952323,0.820766037,NA,NA,NA,NA,NA,NA
3751,2637,8/20/2019,2019,232,9:36:28 AM,48,B2_R3,1,3,2,0.005909978,16.43784975,284.9243167,0.340196988,0.814224199,NA,NA,NA,NA,NA,NA
3752,2638,8/20/2019,2019,232,11:33:15 AM,48,B2_R3,1,3,3,0.008083669,18.69500304,278.5264544,0.386358651,0.820766037,NA,NA,NA,NA,NA,NA
3753,2639,8/20/2019,2019,232,1:56:55 PM,48,B2_R3,1,3,4,0.008183684,21.7728938,268.3853768,0.416019418,0.814224199,NA,NA,NA,NA,NA,NA
3754,2640,8/20/2019,2019,232,5:08:16 PM,48,B2_R3,1,3,5,0.007792157,17.46392285,251.9977573,0.272364522,0.820766037,NA,NA,NA,NA,NA,NA
3775,2661,8/20/2019,2019,232,9:31:58 AM,48,B2_R3,3,3,2,0.003817432,12.71883994,268.5900146,0.203629247,0.814224199,NA,NA,NA,NA,NA,NA
3776,2662,8/20/2019,2019,232,11:29:15 AM,48,B2_R3,3,3,3,0.006917784,18.2260773,263.2086156,0.311138303,0.820766037,NA,NA,NA,NA,NA,NA
3777,2663,8/20/2019,2019,232,1:50:25 PM,48,B2_R3,3,3,4,0.007954644,19.66568608,270.8056312,0.375680475,0.814224199,NA,NA,NA,NA,NA,NA
3778,2664,8/20/2019,2019,232,5:04:04 PM,48,B2_R3,3,3,5,0.009268494,22.61182252,248.1715234,0.362889455,0.820766037,NA,NA,NA,NA,NA,NA
3811,2697,8/20/2019,2019,232,9:27:21 AM,48,B2_R3,6,3,2,0.005564171,15.93076543,286.791213,0.331869851,0.814224199,NA,NA,NA,NA,NA,NA
3812,2698,8/20/2019,2019,232,11:24:15 AM,48,B2_R3,6,3,3,0.006012026,18.77827202,239.0481403,0.256028928,0.820766037,NA,NA,NA,NA,NA,NA
3813,2699,8/20/2019,2019,232,1:43:21 PM,48,B2_R3,6,3,4,0.006912586,17.15325415,265.3090015,0.296630968,0.814224199,NA,NA,NA,NA,NA,NA
3814,2700,8/20/2019,2019,232,4:59:04 PM,48,B2_R3,6,3,5,0.009381865,20.68235692,254.4840645,0.347357711,0.820766037,NA,NA,NA,NA,NA,NA
3835,2721,8/20/2019,2019,232,9:59:18 AM,27,B3_R1,2,3,2,0.006854271,17.41906595,286.2586508,0.377244106,0.814224199,NA,NA,NA,NA,NA,NA
3836,2722,8/20/2019,2019,232,11:51:01 AM,27,B3_R1,2,3,3,0.012290598,21.63926666,282.871703,0.531106745,0.820766037,NA,NA,NA,NA,NA,NA
3837,2723,8/20/2019,2019,232,2:20:38 PM,27,B3_R1,2,3,4,0.008956691,18.42666048,284.9928145,0.417972924,0.814224199,NA,NA,NA,NA,NA,NA
3838,2724,8/20/2019,2019,232,5:24:08 PM,27,B3_R1,2,3,5,0.009944414,18.05267037,266.8722888,0.340118924,0.820766037,NA,NA,NA,NA,NA,NA
3859,2745,8/20/2019,2019,232,9:52:48 AM,27,B3_R1,4,3,2,0.007038964,18.73812402,285.3391996,0.41018153,0.814224199,NA,NA,NA,NA,NA,NA
3860,2746,8/20/2019,2019,232,11:46:06 AM,27,B3_R1,4,3,3,0.00272931,9.421093685,220.2078277,0.100129217,0.820766037,NA,NA,NA,NA,NA,NA
3861,2747,8/20/2019,2019,232,2:14:03 PM,27,B3_R1,4,3,4,0.008313405,18.26411917,274.9804125,0.363565731,0.814224199,NA,NA,NA,NA,NA,NA
3862,2748,8/20/2019,2019,232,5:19:50 PM,27,B3_R1,4,3,5,0.008825024,18.27491098,271.0700761,0.353176418,0.820766037,NA,NA,NA,NA,NA,NA
3871,2757,8/20/2019,2019,232,9:46:06 AM,27,B3_R1,5,3,2,0.006146959,16.83787342,284.8083808,0.351481469,0.814224199,NA,NA,NA,NA,NA,NA
3872,2758,8/20/2019,2019,232,11:41:28 AM,27,B3_R1,5,3,3,0.008387547,18.55699067,270.1841748,0.350152445,0.820766037,NA,NA,NA,NA,NA,NA
3873,2759,8/20/2019,2019,232,2:06:10 PM,27,B3_R1,5,3,4,0.00858013,20.840813,278.1921952,0.444204563,0.814224199,NA,NA,NA,NA,NA,NA
3874,2760,8/20/2019,2019,232,5:14:43 PM,27,B3_R1,5,3,5,0.010388463,19.37678564,281.9931527,0.440827754,0.820766037,NA,NA,NA,NA,NA,NA
3895,2781,8/20/2019,2019,232,8:56:39 AM,45,B3_R2,1,3,2,0.004529126,16.97960857,276.0806383,0.309914726,0.814224199,NA,NA,NA,NA,NA,NA
3896,2782,8/20/2019,2019,232,10:59:41 AM,45,B3_R2,1,3,3,0.006793964,14.57677941,288.8480794,0.315999992,0.820766037,NA,NA,NA,NA,NA,NA
3897,2783,8/20/2019,2019,232,1:14:12 PM,45,B3_R2,1,3,4,0.009293459,23.27301862,259.9938173,0.422108882,0.814224199,NA,NA,NA,NA,NA,NA
3898,2784,8/20/2019,2019,232,4:33:29 PM,45,B3_R2,1,3,5,0.00887245,19.93412302,258.0541821,0.341653612,0.820766037,NA,NA,NA,NA,NA,NA
3931,2817,8/20/2019,2019,232,8:52:05 AM,45,B3_R2,4,3,2,0.003534069,13.00901731,279.5559163,0.230335137,0.814224199,NA,NA,NA,NA,NA,NA
3932,2818,8/20/2019,2019,232,10:56:02 AM,45,B3_R2,4,3,3,0.005890109,19.51175559,251.021264,0.295135344,0.820766037,NA,NA,NA,NA,NA,NA
3933,2819,8/20/2019,2019,232,1:07:07 PM,45,B3_R2,4,3,4,0.008413998,15.65547075,283.5149118,0.336271994,0.814224199,NA,NA,NA,NA,NA,NA
3934,2820,8/20/2019,2019,232,4:28:21 PM,45,B3_R2,4,3,5,0.006918573,13.82483099,269.2145684,0.243064616,0.820766037,NA,NA,NA,NA,NA,NA
3955,2841,8/20/2019,2019,232,8:46:50 AM,45,B3_R2,6,3,2,0.003978521,14.88311321,276.5619585,0.264175694,0.814224199,NA,NA,NA,NA,NA,NA
3956,2842,8/20/2019,2019,232,10:52:14 AM,45,B3_R2,6,3,3,0.005736665,16.01013613,270.1218446,0.27998395,0.820766037,NA,NA,NA,NA,NA,NA
3957,2843,8/20/2019,2019,232,1:01:30 PM,45,B3_R2,6,3,4,0.008829552,18.7377487,271.1507525,0.362759793,0.814224199,NA,NA,NA,NA,NA,NA
3958,2844,8/20/2019,2019,232,4:24:10 PM,45,B3_R2,6,3,5,0.00815464,16.91585284,267.1737301,0.307328862,0.820766037,NA,NA,NA,NA,NA,NA
3967,2853,8/20/2019,2019,232,9:03:44 AM,54,B3_R3,1,3,2,0.000428162,6.268100923,-51.97810246,0.022955908,0.820766037,NA,NA,NA,NA,NA,NA
3968,2854,8/20/2019,2019,232,11:31:24 AM,54,B3_R3,1,3,3,0.009128707,18.365895,281.9998646,0.402959064,0.814224199,NA,NA,NA,NA,NA,NA
3969,2855,8/20/2019,2019,232,1:25:08 PM,54,B3_R3,1,3,4,0.006258511,14.09168851,258.4719288,0.221169479,0.820766037,NA,NA,NA,NA,NA,NA
3970,2856,8/20/2019,2019,232,4:58:51 PM,54,B3_R3,1,3,5,0.006748964,14.66230322,282.5279787,0.296646514,0.814224199,NA,NA,NA,NA,NA,NA
3991,2877,8/20/2019,2019,232,9:00:14 AM,54,B3_R3,3,3,2,0.005451989,11.89875302,311.0333905,0.3263385,0.820766037,NA,NA,NA,NA,NA,NA
3992,2878,8/20/2019,2019,232,11:25:07 AM,54,B3_R3,3,3,3,0.006331076,12.68881775,289.1360179,0.269765723,0.814224199,NA,NA,NA,NA,NA,NA
3993,2879,8/20/2019,2019,232,1:21:22 PM,54,B3_R3,3,3,4,0.007084241,14.1153342,271.4801606,0.254968508,0.820766037,NA,NA,NA,NA,NA,NA
3994,2880,8/20/2019,2019,232,4:53:04 PM,54,B3_R3,3,3,5,0.006597984,12.4904027,292.7897039,0.279129244,0.814224199,NA,NA,NA,NA,NA,NA
4015,2901,8/20/2019,2019,232,8:54:32 AM,54,B3_R3,5,3,2,0.00384472,14.90490448,280.8437561,0.274922836,0.820766037,NA,NA,NA,NA,NA,NA
4016,2902,8/20/2019,2019,232,11:17:51 AM,54,B3_R3,5,3,3,0.00997899,17.48878102,297.1085204,0.471768607,0.814224199,NA,NA,NA,NA,NA,NA
4017,2903,8/20/2019,2019,232,1:15:26 PM,54,B3_R3,5,3,4,0.009187211,16.03896176,285.9592187,0.361680028,0.820766037,NA,NA,NA,NA,NA,NA
4018,2904,8/20/2019,2019,232,4:47:03 PM,54,B3_R3,5,3,5,0.006675948,17.78400891,258.8454988,0.289175009,0.814224199,NA,NA,NA,NA,NA,NA
111,56,9/5/2019,2019,248,5:43:36 AM,34,B1_R2,2,1,1,0.000328254,-0.514946595,425.3357404,0.024535374,0.822907558,3.4,NA,No,No,NA,NA
113,57,9/5/2019,2019,248,8:32:08 AM,34,B1_R2,2,1,2,0.004151799,14.57124076,266.1354378,0.233545206,0,9.2,NA,No,No,NA,NA
115,58,9/5/2019,2019,248,11:15:34 AM,34,B1_R2,2,1,3,0.006297526,13.51516269,268.3411818,0.232213814,0.839705664,15.1,NA,No,No,NA,NA
117,59,9/5/2019,2019,248,1:30:04 PM,34,B1_R2,2,1,4,0.004757053,13.27180441,234.7041926,0.165063713,0.821130852,18.4,10.7,No,No,NA,NA
119,60,9/5/2019,2019,248,4:27:45 PM,34,B1_R2,2,1,5,0.004053695,10.22871052,240.0228362,0.130279967,0.839705664,14.2,NA,No,No,NA,NA
171,86,9/5/2019,2019,248,5:40:19 AM,34,B1_R2,3,1,1,0.000345133,-0.886410378,450.5783633,0.023936959,0.807988936,2.9,NA,No,No,NA,NA
173,87,9/5/2019,2019,248,8:18:24 AM,34,B1_R2,3,1,2,0.003965682,15.01516346,262.0298957,0.231438281,0.821130852,8.6,NA,No,No,NA,NA
175,88,9/5/2019,2019,248,11:08:11 AM,34,B1_R2,3,1,3,0.005264655,13.66232065,243.4451476,0.184802734,0.839705664,14,NA,No,No,NA,NA
177,89,9/5/2019,2019,248,1:24:48 PM,34,B1_R2,3,1,4,0.006037197,16.50876933,233.8882498,0.214316482,0.821130852,20.6,8.3,No,No,NA,NA
179,90,9/5/2019,2019,248,4:22:21 PM,34,B1_R2,3,1,5,0.00622237,15.06061465,221.0382858,0.178117311,0.839705664,14.5,NA,No,No,NA,NA
352,176,9/5/2019,2019,248,5:36:00 AM,34,B1_R2,6,1,1,0.000695521,-0.921558841,420.2815513,0.052701947,0.820938777,3.7,NA,No,No,NA,NA
353,177,9/5/2019,2019,248,8:13:00 AM,34,B1_R2,6,1,2,0.003492182,13.53103799,267.5122169,0.214001426,0.821130852,8.1,NA,No,No,NA,NA
356,178,9/5/2019,2019,248,11:01:36 AM,34,B1_R2,6,1,3,0.008445884,19.97198315,264.6085162,0.362488742,0.839705664,12.4,NA,No,No,NA,NA
358,179,9/5/2019,2019,248,1:19:39 PM,34,B1_R2,6,1,4,0.006256363,15.32745301,254.8490398,0.232136182,0.821130852,16.3,8.8,No,No,NA,NA
360,180,9/5/2019,2019,248,4:16:25 PM,34,B1_R2,6,1,5,0.007538015,17.4181968,230.9703818,0.228921504,0.839705664,14.5,NA,No,No,NA,NA
411,206,9/5/2019,2019,248,5:51:22 AM,55,B1_R3,1,1,1,0.000211365,-0.546539588,447.9461556,0.015468758,0.86252014,4.7,NA,No,No,NA,NA
413,207,9/5/2019,2019,248,8:51:33 AM,55,B1_R3,1,1,2,0.00378926,13.30973576,262.2223188,0.201857347,0.839705664,9,NA,No,No,NA,NA
415,208,9/5/2019,2019,248,11:26:37 AM,55,B1_R3,1,1,3,0.004879339,12.25002063,262.6924935,0.190816958,0.821130852,15.1,NA,No,No,NA,NA
417,209,9/5/2019,2019,248,1:40:45 PM,55,B1_R3,1,1,4,0.005643048,13.57724423,235.5418914,0.174667998,0.839705664,16.2,10.3,No,No,NA,NA
419,210,9/5/2019,2019,248,4:33:46 PM,55,B1_R3,1,1,5,0.005629774,13.16556744,262.9460804,0.208775005,0.821130852,16.9,NA,No,No,NA,NA
591,296,9/5/2019,2019,248,5:48:19 AM,55,B1_R3,4,1,1,7.7e-05,-0.470876726,531.9367172,0.005300792,0.822542099,4.2,NA,No,No,NA,NA
593,297,9/5/2019,2019,248,8:45:29 AM,55,B1_R3,4,1,2,0.004170307,13.43819229,273.2333138,0.228145615,0.839705664,10,NA,No,No,NA,NA
595,298,9/5/2019,2019,248,11:21:27 AM,55,B1_R3,4,1,3,0.003849453,9.210882177,268.3168057,0.144400102,0.821130852,14.2,NA,No,No,NA,NA
597,299,9/5/2019,2019,248,1:35:01 PM,55,B1_R3,4,1,4,0.003068547,8.39116613,205.6442184,0.082712732,0.839705664,15,11,No,No,NA,NA
599,300,9/5/2019,2019,248,4:29:16 PM,55,B1_R3,4,1,5,0.004292184,10.61983624,237.3275193,0.133576994,0.821130852,16.4,NA,No,No,NA,NA
652,326,9/5/2019,2019,248,5:45:54 AM,55,B1_R3,5,1,1,0.000186265,-0.842578964,495.6206906,0.012858322,0.950464761,3.1,NA,Yes,No,NA,NA
654,327,9/5/2019,2019,248,8:39:13 AM,55,B1_R3,5,1,2,0.001996876,8.455081972,237.3561147,0.097828333,0.839705664,7,NA,Yes,No,NA,NA
656,328,9/5/2019,2019,248,11:16:37 AM,55,B1_R3,5,1,3,0.007988116,17.58407763,256.793056,0.28774439,0.821130852,13.4,NA,Yes,No,NA,NA
658,329,9/5/2019,2019,248,1:29:19 PM,55,B1_R3,5,1,4,0.007900631,15.39267355,266.7188636,0.273632402,0.839705664,13,8,Yes,No,NA,NA
660,330,9/5/2019,2019,248,4:24:49 PM,55,B1_R3,5,1,5,0.003371229,6.129621354,287.7579193,0.1139031,0.821130852,14.6,NA,Yes,No,NA,NA
832,416,9/5/2019,2019,248,6:18:57 AM,67,B1_R4,2,1,1,0.000762405,-0.463974113,404.3190253,0.061686807,0.839705664,4.3,NA,No,No,NA,NA
