"","X.1","X","date","year","day","hhmmss","pixel_number","BH_Block","BH_Vine","BH_Leaf","round","E","A","Ci","gsw","Fv.Fm","Tleaf","Tair","VPDleaf","RHcham","Leaf_wp_bar","Stem_wp_bar","Leak","wrong_vine","treatment","Rep","leaf_temp_C"
"2187",3338,2186,"07-28-2019",2019,209,"13:40:29",45,"B3_R2",6,2,"4",0.012245573,13.23220955,278.8795743,0.294388817,-2.468867793,43.89088333,45.09343333,4.189165322,50.71207535,NA,NA,NA,NA,3,2,NA
"2188",3339,2187,"07-28-2019",2019,209,"16:36:20",45,"B3_R2",6,2,"5",0.011659864,11.78057177,277.4908294,0.256616492,0.791868226,45.20199355,47.23637097,4.498333522,48.49628464,NA,NA,NA,NA,3,2,NA
"2189",3340,2188,"08-15-2019",2019,227,"08:37:45",45,"B3_R2",6,2,"2",0.004059703,13.9084868,262.0855083,0.188806158,0.906757924,32.35344516,33.63666774,2.189115678,51.23179639,NA,NA,NA,NA,3,2,NA
"2190",3341,2189,"08-15-2019",2019,227,"10:59:21",45,"B3_R2",6,2,"3",0.009500112,14.36848639,272.9427618,0.280027918,0.804241053,40.10493226,41.06090323,3.457131591,50.96927437,NA,NA,NA,NA,3,2,NA
"2191",3342,2190,"08-15-2019",2019,227,"13:25:26",45,"B3_R2",6,2,"4",0.012487832,17.84912958,295.0767015,0.356350243,0.906757924,41.79734516,43.58846774,3.604674932,50.80211047,NA,NA,NA,NA,3,2,NA
"2192",3343,2191,"08-15-2019",2019,227,"16:31:04",45,"B3_R2",6,2,"5",0.011358596,12.87070346,272.6473701,0.261765548,0.804241053,45.04137742,46.8290129,4.307574906,50.55498393,NA,NA,NA,NA,3,2,NA
"2193",3344,2192,"08-20-2019",2019,232,"8:43:25",45,"B3_R2",6,2,"2",0.004129572,12.76518184,302.7866646,0.301099701,0.814224199,24.93135294,25.87008235,1.455960432,51.09080001,NA,NA,NA,NA,3,2,NA
"2194",3345,2193,"08-20-2019",2019,232,"10:50:58",45,"B3_R2",6,2,"3",0.006273685,16.82711594,269.5681439,0.298095495,0.820766037,31.67117742,32.40458387,2.203504453,50.8322587,NA,NA,NA,NA,3,2,NA
"2195",3346,2194,"08-20-2019",2019,232,"12:59:55",45,"B3_R2",6,2,"4",0.010607776,23.8158243,262.4629986,0.456078879,0.814224199,35.81460968,36.59734194,2.495703092,55.32954613,NA,NA,NA,NA,3,2,NA
"2196",3347,2195,"08-20-2019",2019,232,"16:22:35",45,"B3_R2",6,2,"5",0.009272425,14.84493671,284.4978899,0.330845876,0.820766037,37.031475,38.195175,2.91086934,50.60703207,NA,NA,NA,NA,3,2,NA
"2197",3348,2196,"07-28-2019",2019,209,"09:21:15",54,"B3_R3",1,2,"2",0.00741664,15.3135931,277.816835,0.300564915,0.791868226,35.2775,36.97491765,2.554092761,50.53258737,NA,NA,NA,NA,3,3,NA
"2198",3349,2197,"07-28-2019",2019,209,"11:56:12",54,"B3_R3",1,2,"3",0.00858774,9.295529395,286.1616035,0.205854868,-2.468867793,40.12544286,42.23164286,4.191314953,39.21333111,NA,NA,NA,NA,3,3,NA
"2199",3350,2198,"07-28-2019",2019,209,"14:11:13",54,"B3_R3",1,2,"4",0.013366468,13.54972412,282.2288692,0.321279318,0.791868226,44.4908,46.14402903,4.194075345,50.81444495,NA,NA,NA,NA,3,3,NA
"2200",3351,2199,"07-28-2019",2019,209,"17:04:10",54,"B3_R3",1,2,"5",0.007185014,9.927333019,265.8835209,0.17075233,-2.468867793,42.29289355,44.74865161,4.13899064,44.48513459,NA,NA,NA,NA,3,3,NA
"2201",3352,2200,"08-15-2019",2019,227,"9:05:05",54,"B3_R3",1,2,"2",0.008306289,14.90152678,281.4288022,0.309627821,0.804241053,36.49704194,37.7669,2.779254617,51.03086799,NA,NA,NA,NA,3,3,NA
"2202",3353,2201,"08-15-2019",2019,227,"11:40:50",54,"B3_R3",1,2,"3",0.011577202,20.53982178,282.1535711,0.360019316,0.906757924,39.31958387,41.29183871,3.343687786,47.91277396,NA,NA,NA,NA,3,3,NA
"2203",3354,2202,"08-15-2019",2019,227,"14:05:15",54,"B3_R3",1,2,"4",0.011320003,11.56710198,278.5365561,0.251852855,0.804241053,44.93348387,46.18423226,4.461997289,50.21525978,NA,NA,NA,NA,3,3,NA
"2204",3355,2203,"08-15-2019",2019,227,"16:52:31",54,"B3_R3",1,2,"5",0.011973898,17.70311796,258.6839979,0.264714059,0.906757924,43.48455161,45.39560323,4.531655506,44.51154167,NA,NA,NA,NA,3,3,NA
"2205",3356,2204,"08-20-2019",2019,232,"9:02:35",54,"B3_R3",1,2,"2",0.006640647,11.99451968,321.0731555,0.404164945,0.820766037,25.63761613,26.93374194,1.781145184,42.6738484,NA,NA,NA,NA,3,3,NA
"2206",3357,2205,"08-20-2019",2019,232,"11:29:25",54,"B3_R3",1,2,"3",0.009490346,17.11647687,288.4084937,0.404994136,0.814224199,34.33949677,35.51823226,2.500334633,50.66136878,NA,NA,NA,NA,3,3,NA
"2207",3358,2206,"08-20-2019",2019,232,"13:23:53",54,"B3_R3",1,2,"4",0.00958494,17.38100465,285.7360442,0.39917819,0.820766037,34.789,35.97716,2.548440891,50.89942631,NA,NA,NA,NA,3,3,NA
"2208",3359,2207,"08-20-2019",2019,232,"16:57:38",54,"B3_R3",1,2,"5",0.00773938,15.42006387,289.719209,0.350311336,0.814224199,36.40852,37.549995,2.304682247,58.48374649,NA,NA,NA,NA,3,3,NA
"2209",3360,2208,"07-25-2019",2019,206,"08:18:44",54,"B3_R3",2,2,"2",0.001545994,9.191200069,191.6119931,0.076927427,0.780944786,29.97643548,31.25155806,1.998757327,49.29385608,NA,NA,NA,NA,3,3,NA
"2210",3361,2209,"07-25-2019",2019,206,"11:00:23",54,"B3_R3",2,2,"3",0.006592456,13.66674552,268.0723158,0.201570644,0.828194567,38.76231613,39.56428387,3.280898953,50.48286732,NA,NA,NA,NA,3,3,NA
"2211",3362,2210,"07-25-2019",2019,206,"12:32:31",54,"B3_R3",2,2,"4",0.005425659,10.10251977,262.5264613,0.144871069,0.8031225,40.81355161,41.66895161,3.688733464,50.03568028,NA,NA,NA,NA,3,3,NA
"2212",3363,2211,"07-25-2019",2019,206,"16:48:21",54,"B3_R3",2,2,"5",0.005734744,8.609183692,263.3014714,0.129077973,0.780944786,43.81000645,44.38014839,4.298794199,51.03233637,NA,NA,NA,NA,3,3,NA
"2213",3364,2212,"08-01-2019",2019,213,"8:48:03",54,"B3_R3",2,2,"2",0.005165066,14.28787601,287.2596113,0.291343677,0.844341626,29.0171,30.20647419,1.860516642,50.22308478,NA,NA,NA,NA,3,3,NA
"2214",3365,2213,"08-01-2019",2019,213,"10:52:36",54,"B3_R3",2,2,"3",0.007693191,16.50847739,281.5566724,0.342225697,-0.882032144,33.54820968,34.96876129,2.36520386,50.44904452,NA,NA,NA,NA,3,3,NA
"2215",3366,2214,"08-01-2019",2019,213,"13:44:11",54,"B3_R3",2,2,"4",0.010162905,17.66688544,278.9477126,0.380180112,0.844341626,37.94958065,39.58231935,2.796790014,52.99885346,NA,NA,NA,NA,3,3,NA
"2216",3367,2215,"08-01-2019",2019,213,"16:36:27",54,"B3_R3",2,2,"5",0.005991304,11.30753837,264.6781597,0.185443975,-0.882032144,37.7835875,38.274,3.242832859,49.38405045,NA,NA,NA,NA,3,3,NA
"2217",3368,2216,"09-05-2019",2019,248,"8:49:59",54,"B3_R3",2,2,"2",0.003591427,14.11231785,259.9235069,0.209712383,0,29.06853871,31.0098129,1.762714252,50.40065203,NA,NA,NA,NA,3,3,NA
"2218",3369,2217,"09-05-2019",2019,248,"11:37:41",54,"B3_R3",2,2,"3",0.006821707,17.25159033,242.876274,0.243966896,0.839705664,35.8582871,36.45105484,2.864977192,49.97160437,NA,NA,NA,NA,3,3,NA
"2219",3370,2218,"09-05-2019",2019,248,"13:53:45",54,"B3_R3",2,2,"4",0.005734245,15.24704408,239.0464755,0.202727526,0.821130852,36.69844194,37.5842129,2.861349766,51.32320469,NA,NA,NA,NA,3,3,NA
"2220",3371,2219,"09-05-2019",2019,248,"16:49:06",54,"B3_R3",2,2,"5",0.003993713,11.51879727,209.6521809,0.119023082,0.839705664,38.23700323,38.44462581,3.313071098,50.30065135,NA,NA,NA,NA,3,3,NA
"2221",3372,2220,"07-28-2019",2019,209,"09:14:41",54,"B3_R3",3,2,"2",0.006136056,11.95867589,284.548556,0.239735083,0.791868226,35.24688824,36.81851176,2.613754377,49.85512809,NA,NA,NA,NA,3,3,NA
"2222",3373,2221,"07-28-2019",2019,209,"11:51:02",54,"B3_R3",3,2,"3",0.011421216,13.07800497,277.1977786,0.279480862,-2.468867793,40.86052857,42.26807143,4.161998048,43.05166277,NA,NA,NA,NA,3,3,NA
"2223",3374,2222,"07-28-2019",2019,209,"14:05:42",54,"B3_R3",3,2,"4",0.012550143,13.71630473,276.1540876,0.298719703,0.791868226,44.57122581,46.0153871,4.212520627,51.35401445,NA,NA,NA,NA,3,3,NA
"2224",3375,2223,"07-28-2019",2019,209,"16:59:19",54,"B3_R3",3,2,"5",0.009366295,12.74656549,250.1405823,0.20147698,-2.468867793,44.02092581,44.98704194,4.57784449,47.59621825,NA,NA,NA,NA,3,3,NA
"2225",3376,2224,"08-15-2019",2019,227,"8:59:54",54,"B3_R3",3,2,"2",0.007910352,14.26687411,279.9840726,0.287934802,0.804241053,36.33732258,37.27464839,2.834812213,50.71183857,NA,NA,NA,NA,3,3,NA
"2226",3377,2225,"08-15-2019",2019,227,"11:36:02",54,"B3_R3",3,2,"3",0.015974828,22.64344444,296.9550718,0.488476341,0.906757924,39.87594839,41.41194516,3.492200863,48.45732588,NA,NA,NA,NA,3,3,NA
"2227",3378,2226,"08-15-2019",2019,227,"14:00:23",54,"B3_R3",3,2,"4",0.005758461,5.231926712,284.6777021,0.110587688,0.804241053,45.80065484,46.15284516,4.992904909,49.38913153,NA,NA,NA,NA,3,3,NA
"2228",3379,2227,"08-15-2019",2019,227,"16:46:57",54,"B3_R3",3,2,"5",0.010930589,17.86496361,253.8455122,0.247980047,0.906757924,43.20798387,45.44835806,4.402103602,44.41028226,NA,NA,NA,NA,3,3,NA
"2229",3380,2228,"08-20-2019",2019,232,"8:57:24",54,"B3_R3",3,2,"2",0.004595704,13.22885511,303.2055351,0.320044698,0.820766037,26.08482903,27.09729677,1.52445119,51.85989554,NA,NA,NA,NA,3,3,NA
"2230",3381,2229,"08-20-2019",2019,232,"11:22:54",54,"B3_R3",3,2,"3",0.01037952,19.71492959,289.0573872,0.493472775,0.814224199,33.42002903,34.82315806,2.291659787,51.50654349,NA,NA,NA,NA,3,3,NA
"2231",3382,2230,"08-20-2019",2019,232,"13:19:55",54,"B3_R3",3,2,"4",0.009700043,18.76384186,277.7850987,0.401494586,0.820766037,35.12858,36.24488,2.563124776,51.66590601,NA,NA,NA,NA,3,3,NA
"2232",3383,2231,"08-20-2019",2019,232,"16:51:01",54,"B3_R3",3,2,"5",0.006906034,15.80207609,274.8068828,0.297803101,0.814224199,36.755355,37.61493,2.388995879,58.77927284,NA,NA,NA,NA,3,3,NA
"2233",3384,2232,"07-25-2019",2019,206,"08:12:28",54,"B3_R3",4,2,"2",0.002917623,10.48521959,271.2999777,0.15038226,0.780944786,29.63742903,30.48872903,1.964492966,50.39413689,NA,NA,NA,NA,3,3,NA
"2234",3385,2233,"07-25-2019",2019,206,"11:06:00",54,"B3_R3",4,2,"3",0.00561322,13.36608742,255.3746773,0.174124001,0.828194567,38.69311613,39.84196129,3.213056973,50.30941132,NA,NA,NA,NA,3,3,NA
"2235",3386,2234,"07-25-2019",2019,206,"12:28:16",54,"B3_R3",4,2,"4",0.004806141,12.77833266,219.4357413,0.12927347,0.8031225,40.21950968,40.69506452,3.657023498,49.9649896,NA,NA,NA,NA,3,3,NA
"2236",3387,2235,"07-25-2019",2019,206,"16:51:19",54,"B3_R3",4,2,"5",0.007331965,11.15856031,269.756739,0.174136605,0.780944786,43.42422903,44.18855806,4.121972782,51.50464363,NA,NA,NA,NA,3,3,NA
"2237",3388,2236,"08-01-2019",2019,213,"8:41:31",54,"B3_R3",4,2,"2",0.003423761,11.51020648,277.1222245,0.195874766,0.844341626,28.49588065,29.70142258,1.796162385,50.37748903,NA,NA,NA,NA,3,3,NA
"2238",3389,2237,"08-01-2019",2019,213,"10:48:23",54,"B3_R3",4,2,"3",0.006380354,14.30595498,276.5673417,0.267537507,-0.882032144,33.81870645,34.81999355,2.466626912,50.47266827,NA,NA,NA,NA,3,3,NA
"2239",3390,2238,"08-01-2019",2019,213,"13:38:38",54,"B3_R3",4,2,"4",0.010056312,18.25673109,268.5508141,0.351213851,0.844341626,38.13718065,39.62306129,2.977608647,51.32804219,NA,NA,NA,NA,3,3,NA
"2240",3391,2239,"08-01-2019",2019,213,"16:33:02",54,"B3_R3",4,2,"5",0.008556649,13.28222265,286.6191451,0.292311967,-0.882032144,37.4296875,38.4053625,3.011320648,50.59489434,NA,NA,NA,NA,3,3,NA
"2241",3392,2240,"09-05-2019",2019,248,"8:45:45",54,"B3_R3",4,2,"2",0.003406693,12.20027166,255.2406812,0.17130078,0,30.07265161,30.82967742,2.026435136,50.40177551,NA,NA,NA,NA,3,3,NA
"2242",3393,2241,"09-05-2019",2019,248,"11:31:27",54,"B3_R3",4,2,"3",0.007630008,16.76505057,248.0476235,0.251195832,0.839705664,35.80024194,36.63610323,3.122020836,45.00329773,NA,NA,NA,NA,3,3,NA
"2243",3394,2242,"09-05-2019",2019,248,"13:48:36",54,"B3_R3",4,2,"4",0.004765362,13.03564869,229.4971551,0.157407236,0.821130852,37.49278387,38.48913226,3.024827737,50.49352475,NA,NA,NA,NA,3,3,NA
"2244",3395,2243,"09-05-2019",2019,248,"16:44:15",54,"B3_R3",4,2,"5",0.005889301,14.49217495,226.2154854,0.175700565,0.839705664,38.29173226,38.32628387,3.35406767,50.31338243,NA,NA,NA,NA,3,3,NA
"2245",3396,2244,"07-28-2019",2019,209,"09:09:02",54,"B3_R3",5,2,"2",0.007237811,15.28606247,285.6570234,0.326561026,0.791868226,34.20162353,36.45140588,2.312247505,50.52114246,NA,NA,NA,NA,3,3,NA
"2246",3397,2245,"07-28-2019",2019,209,"11:46:45",54,"B3_R3",5,2,"3",0.014197856,19.26567015,279.8610829,0.461642711,-2.468867793,39.44927143,42.28811429,3.265351881,46.99226474,NA,NA,NA,NA,3,3,NA
"2247",3398,2246,"07-28-2019",2019,209,"14:00:23",54,"B3_R3",5,2,"4",0.016410296,15.02978494,288.6689211,0.413318529,0.791868226,43.77862258,46.19030645,4.098340348,48.3046763,NA,NA,NA,NA,3,3,NA
"2248",3399,2247,"07-28-2019",2019,209,"16:54:13",54,"B3_R3",5,2,"5",0.008510385,9.095591773,288.9732311,0.207672532,-2.468867793,42.98267742,45.24568065,4.051081288,47.41853731,NA,NA,NA,NA,3,3,NA
"2249",3400,2248,"08-15-2019",2019,227,"8:53:54",54,"B3_R3",5,2,"2",0.00808155,15.41538128,289.5224545,0.35073778,0.804241053,34.74256452,36.48082903,2.419114602,51.38753103,NA,NA,NA,NA,3,3,NA
"2250",3401,2249,"08-15-2019",2019,227,"11:29:49",54,"B3_R3",5,2,"3",0.013366718,24.65375966,286.9382589,0.456753995,0.906757924,39.33310968,41.26332581,3.104027739,51.0732563,NA,NA,NA,NA,3,3,NA
"2251",3402,2250,"08-15-2019",2019,227,"13:55:08",54,"B3_R3",5,2,"4",0.016232707,18.06625307,280.1321219,0.447434565,0.804241053,43.78308387,45.97809032,3.771025548,52.08233394,NA,NA,NA,NA,3,3,NA
"2252",3403,2251,"08-15-2019",2019,227,"16:43:24",54,"B3_R3",5,2,"5",0.010890482,17.09830724,267.2564246,0.263948118,0.906757924,42.76283226,45.64659032,4.138659239,44.57560345,NA,NA,NA,NA,3,3,NA
"2253",3404,2252,"08-20-2019",2019,232,"8:51:05",54,"B3_R3",5,2,"2",0.003005,14.39354901,249.2806983,0.193484648,0.820766037,26.18385484,26.90881613,1.602595729,50.80136636,NA,NA,NA,NA,3,3,NA
"2254",3405,2253,"08-20-2019",2019,232,"11:16:32",54,"B3_R3",5,2,"3",0.006504946,14.37138812,283.4989151,0.291110034,0.814224199,33.21826774,34.5605129,2.33050572,50.50281621,NA,NA,NA,NA,3,3,NA
"2255",3406,2254,"08-20-2019",2019,232,"13:14:14",54,"B3_R3",5,2,"4",0.010303308,21.25314667,269.8889098,0.427042412,0.820766037,35.07904,36.52962,2.574757253,50.42288991,NA,NA,NA,NA,3,3,NA
"2256",3407,2255,"08-20-2019",2019,232,"16:45:48",54,"B3_R3",5,2,"5",0.008510889,20.12056835,275.4951688,0.411460384,0.814224199,36.573395,37.631025,2.184581097,60.91605537,NA,NA,NA,NA,3,3,NA
"2257",3408,2256,"07-25-2019",2019,206,"08:04:31",54,"B3_R3",6,2,"2",0.002930211,11.35360561,273.4413283,0.163732364,0.780944786,28.34804516,29.05030323,1.822191346,50.83259713,NA,NA,NA,NA,3,3,NA
"2258",3409,2257,"07-25-2019",2019,206,"11:12:04",54,"B3_R3",6,2,"3",0.00892637,16.44045201,269.7626801,0.250676391,0.828194567,38.65275806,39.81400323,3.620949314,44.62309819,NA,NA,NA,NA,3,3,NA
"2259",3410,2258,"07-25-2019",2019,206,"12:24:05",54,"B3_R3",6,2,"4",0.007799945,14.19489798,286.0999044,0.250120233,0.8031225,38.78600323,40.2479,3.164806322,50.33455434,NA,NA,NA,NA,3,3,NA
"2260",3411,2259,"07-25-2019",2019,206,"16:54:19",54,"B3_R3",6,2,"5",0.003750943,15.80762149,84.95123125,0.08836473,0.780944786,43.04646129,43.9895,4.078702593,50.61602249,NA,NA,NA,NA,3,3,NA
"2261",3412,2260,"08-01-2019",2019,213,"8:35:05",54,"B3_R3",6,2,"2",0.002175937,10.89241923,226.4986164,0.118880111,0.844341626,28.49093871,29.40016129,1.847633088,49.98197905,NA,NA,NA,NA,3,3,NA
"2262",3413,2261,"08-01-2019",2019,213,"10:43:58",54,"B3_R3",6,2,"3",0.002681853,10.05473934,215.2779388,0.103530773,-0.882032144,33.99461613,34.61197419,2.579378064,49.96315496,NA,NA,NA,NA,3,3,NA
"2263",3414,2262,"08-01-2019",2019,213,"13:32:30",54,"B3_R3",6,2,"4",0.009664441,16.08982874,276.5331601,0.32949289,0.844341626,38.1824,39.68124839,3.035859866,50.59462314,NA,NA,NA,NA,3,3,NA
"2264",3415,2263,"08-01-2019",2019,213,"16:29:32",54,"B3_R3",6,2,"5",0.005107636,10.76809014,263.7671089,0.169823711,-0.882032144,37.5435875,38.6164,3.006996825,50.66721535,NA,NA,NA,NA,3,3,NA
"2265",3416,2264,"09-05-2019",2019,248,"8:40:56",54,"B3_R3",6,2,"2",0.004699801,15.4566361,268.4182159,0.258007595,0,29.69509032,30.76291935,1.894050094,51.50477884,NA,NA,NA,NA,3,3,NA
"2266",3417,2265,"09-05-2019",2019,248,"11:24:37",54,"B3_R3",6,2,"3",0.007619237,15.22703903,284.7671735,0.323598411,0.839705664,34.87150323,36.74866774,2.458887749,50.64265007,NA,NA,NA,NA,3,3,NA
"2267",3418,2266,"09-05-2019",2019,248,"13:43:09",54,"B3_R3",6,2,"4",0.007371259,17.80884732,259.0345054,0.290005268,0.821130852,37.03726129,38.40175161,2.61669783,54.39793326,NA,NA,NA,NA,3,3,NA
"2268",3419,2267,"09-05-2019",2019,248,"16:37:51",54,"B3_R3",6,2,"5",0.00528708,13.08219474,229.3219363,0.159716452,0.839705664,38.35686774,38.86717742,3.298344303,50.00681801,NA,NA,NA,NA,3,3,NA
"2269",3420,2268,"07-28-2019",2019,209,"09:02:13",34,"B1_R2",1,3,"2",0.007484522,16.85837132,274.0100909,0.321849952,0.791868226,34.54914706,36.54304118,2.42342809,50.17539096,NA,NA,NA,NA,1,2,NA
"2270",3421,2269,"07-28-2019",2019,209,"11:40:22",34,"B1_R2",1,3,"3",0.007250722,10.97767823,251.8863995,0.167103584,-2.468867793,40.10081429,42.05487143,4.326054163,37.8313676,NA,NA,NA,NA,1,2,NA
"2271",3422,2270,"07-28-2019",2019,209,"13:52:11",34,"B1_R2",1,3,"4",0.008614999,11.49125641,250.6894321,0.178595048,0.791868226,45.8032871,46.61724194,4.688796139,51.14840702,NA,NA,NA,NA,1,2,NA
"2272",3423,2271,"07-28-2019",2019,209,"16:47:12",34,"B1_R2",1,3,"5",0.005249095,5.449788092,263.5714474,0.091713168,-2.468867793,45.32846774,46.12084194,5.484522394,42.29752247,NA,NA,NA,NA,1,2,NA
"2273",3424,2272,"08-15-2019",2019,227,"8:47:37",34,"B1_R2",1,3,"2",0.005963749,14.19670115,262.3669447,0.22863126,0.804241053,35.11401613,36.11547419,2.665694463,50.25046299,NA,NA,NA,NA,1,2,NA
"2274",3425,2273,"08-15-2019",2019,227,"11:21:29",34,"B1_R2",1,3,"3",0.005603697,12.75160947,249.139396,0.163854951,0.906757924,40.38435806,41.60504516,3.387435689,51.77215973,NA,NA,NA,NA,1,2,NA
"2275",3426,2274,"08-15-2019",2019,227,"13:47:51",34,"B1_R2",1,3,"4",0.005572669,7.57024667,254.1226365,0.114362129,0.804241053,45.4424871,46.58338065,4.680825936,49.54927913,NA,NA,NA,NA,1,2,NA
"2276",3427,2275,"08-15-2019",2019,227,"16:37:45",34,"B1_R2",1,3,"5",0.005219229,7.52140559,214.6357325,0.08110993,0.906757924,45.83544194,47.18349677,6.156976843,36.2274199,NA,NA,NA,NA,1,2,NA
"2277",3428,2276,"08-20-2019",2019,232,"8:44:05",34,"B1_R2",1,3,"2",0.003579426,15.40233967,269.3749357,0.251979545,0.820766037,25.71773548,26.8194871,1.486694102,51.7202508,NA,NA,NA,NA,1,2,NA
"2278",3429,2277,"08-20-2019",2019,232,"11:10:25",34,"B1_R2",1,3,"3",0.006322451,16.50592683,252.5890865,0.249588036,0.814224199,34.24829355,34.82857742,2.614512261,50.09755783,NA,NA,NA,NA,1,2,NA
"2279",3430,2278,"08-20-2019",2019,232,"13:07:35",34,"B1_R2",1,3,"4",0.006902051,15.89531794,256.0863423,0.249842723,0.820766037,35.76138,36.3881,2.832009215,50.16821001,NA,NA,NA,NA,1,2,NA
"2280",3431,2279,"08-20-2019",2019,232,"16:39:38",34,"B1_R2",1,3,"5",0.004545622,13.14212103,222.1026715,0.149663364,0.814224199,37.34829,37.88518,3.029307964,51.33677892,NA,NA,NA,NA,1,2,NA
"2281",3432,2280,"07-25-2019",2019,206,"08:41:44",34,"B1_R2",2,3,"2",0.003915687,12.84877596,265.5903271,0.179321562,0.780944786,31.85306774,32.86474194,2.218009707,50.21113857,NA,NA,NA,NA,1,2,NA
"2282",3433,2281,"07-25-2019",2019,206,"10:39:58",34,"B1_R2",2,3,"3",0.00737156,19.1117748,245.9365559,0.234640536,0.828194567,38.30283871,39.21249677,3.180993746,50.45909707,NA,NA,NA,NA,1,2,NA
"2283",3434,2282,"07-25-2019",2019,206,"13:01:49",34,"B1_R2",2,3,"4",0.007730926,12.98088522,287.7501409,0.234815706,0.8031225,40.72537097,42.75392258,3.30262668,51.34051473,NA,NA,NA,NA,1,2,NA
"2284",3435,2283,"07-25-2019",2019,206,"16:30:14",34,"B1_R2",2,3,"5",0.007383369,9.342470257,218.266134,0.105988909,0.780944786,43.27776774,44.43529677,6.815543864,21.35472547,NA,NA,NA,NA,1,2,NA
"2285",3436,2284,"08-01-2019",2019,213,"8:28:05",34,"B1_R2",2,3,"2",0.005308921,14.70479433,299.1692223,0.35073133,0.844341626,27.21863871,28.87978065,1.614620858,50.34597981,NA,NA,NA,NA,1,2,NA
"2286",3437,2285,"08-01-2019",2019,213,"10:37:28",34,"B1_R2",2,3,"3",0.001031402,3.736592394,201.4355808,0.033645042,-0.882032144,34.74422258,34.56664839,3.002738238,46.53632479,NA,NA,NA,NA,1,2,NA
"2287",3438,2286,"08-01-2019",2019,213,"13:24:22",34,"B1_R2",2,3,"4",0.009259787,16.26152198,272.3957332,0.316127535,0.844341626,38.29956129,39.81684839,3.022730201,50.98993171,NA,NA,NA,NA,1,2,NA
"2288",3439,2287,"08-01-2019",2019,213,"16:24:56",34,"B1_R2",2,3,"5",0.005428251,17.47260192,204.2967914,0.183781463,-0.882032144,37.4155625,38.6194375,2.964902067,50.61570707,NA,NA,NA,NA,1,2,NA
"2289",3440,2288,"09-05-2019",2019,248,"8:34:42",34,"B1_R2",2,3,"2",0.003674652,13.86333097,267.0911324,0.219609201,0,28.95349032,30.88712581,1.727301991,50.94696646,NA,NA,NA,NA,1,2,NA
"2290",3441,2289,"09-05-2019",2019,248,"11:18:40",34,"B1_R2",2,3,"3",0.006241073,14.50490528,251.8748501,0.215212825,0.839705664,36.41909355,36.79184516,2.94853978,50.67953332,NA,NA,NA,NA,1,2,NA
"2291",3442,2290,"09-05-2019",2019,248,"13:33:15",34,"B1_R2",2,3,"4",0.004939669,13.02473569,240.9179326,0.168847013,0.821130852,37.54645161,38.09634839,2.930689344,53.26709281,NA,NA,NA,NA,1,2,NA
"2292",3443,2291,"09-05-2019",2019,248,"16:30:48",34,"B1_R2",2,3,"5",0.0032726,7.758772271,228.9770069,0.089150666,0.839705664,38.73919677,39.18920645,3.59920293,46.90341798,NA,NA,NA,NA,1,2,NA
"2293",3444,2292,"07-25-2019",2019,206,"08:36:27",34,"B1_R2",3,3,"2",0.003484528,21.62157216,150.8331619,0.188170855,0.780944786,30.38594194,32.2446,1.889256448,50.94517005,NA,NA,NA,NA,1,2,NA
"2294",3445,2293,"07-25-2019",2019,206,"10:46:18",34,"B1_R2",3,3,"3",0.005720404,15.1668981,234.2354143,0.169728024,0.828194567,39.06036452,39.81333548,3.355321152,50.32910823,NA,NA,NA,NA,1,2,NA
"2295",3446,2294,"07-25-2019",2019,206,"12:58:15",34,"B1_R2",3,3,"4",0.003917371,11.00331241,178.7590854,0.089344865,0.8031225,42.58672258,42.40588065,4.2365639,50.6458775,NA,NA,NA,NA,1,2,NA
"2296",3447,2295,"07-25-2019",2019,206,"16:33:26",34,"B1_R2",3,3,"5",0.007562946,11.97973457,209.6707828,0.124295102,0.780944786,41.55627097,44.44174194,6.001231216,21.90685536,NA,NA,NA,NA,1,2,NA
"2297",3448,2296,"08-01-2019",2019,213,"8:21:35",34,"B1_R2",3,3,"2",0.003247757,12.75486137,271.5794865,0.206602441,0.844341626,26.60412903,27.71817097,1.625010234,50.14207462,NA,NA,NA,NA,1,2,NA
"2298",3449,2297,"08-01-2019",2019,213,"10:33:16",34,"B1_R2",3,3,"3",0.004760621,13.7043868,258.5252588,0.206616311,-0.882032144,33.06223226,34.20523548,2.354848161,50.23517917,NA,NA,NA,NA,1,2,NA
"2299",3450,2298,"08-01-2019",2019,213,"13:18:37",34,"B1_R2",3,3,"4",0.007581703,15.52679471,240.6816577,0.217857473,0.844341626,39.3515,39.94308387,3.506316932,49.44182295,NA,NA,NA,NA,1,2,NA
"2300",3451,2299,"08-01-2019",2019,213,"16:21:42",34,"B1_R2",3,3,"5",0.006853722,17.14374549,233.2063654,0.224774089,-0.882032144,37.8870125,38.7143375,3.086486831,51.01825788,NA,NA,NA,NA,1,2,NA
"2301",3452,2300,"09-05-2019",2019,248,"8:21:43",34,"B1_R2",3,3,"2",0.003593743,13.87932942,260.1885481,0.206385219,0.821130852,28.16456774,29.04493226,1.795875128,50.48120336,NA,NA,NA,NA,1,2,NA
"2302",3453,2301,"09-05-2019",2019,248,"11:13:26",34,"B1_R2",3,3,"3",0.006037303,14.12842309,248.8509972,0.203652513,0.839705664,36.25463548,36.5554129,3.008745759,49.46973156,NA,NA,NA,NA,1,2,NA
